Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX5320930	2019-02-01 02:18:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517240	SRP183116	PRJNA518730	518730	SRS4316705	SAMN10856545	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195858	10856545				RB197			
SRX5320948	2019-02-01 02:17:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517222	SRP183116	PRJNA518730	518730	SRS4316723	SAMN10856509	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195876	10856509				RB197			
SRX5320967	2019-02-01 02:16:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517203	SRP183116	PRJNA518730	518730	SRS4316742	SAMN10856499	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195895	10856499				RB200			
SRX5320969	2019-02-01 02:16:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517201	SRP183116	PRJNA518730	518730	SRS4316744	SAMN10856464	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195897	10856464				RB202			
SRX5320970	2019-02-01 02:16:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517200	SRP183116	PRJNA518730	518730	SRS4316746	SAMN10856463	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195898	10856463				RB198			
SRX5320971	2019-02-01 02:16:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517199	SRP183116	PRJNA518730	518730	SRS4316745	SAMN10856462	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195899	10856462				RB202			
SRX5320972	2019-02-01 02:17:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517198	SRP183116	PRJNA518730	518730	SRS4316747	SAMN10856461	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195900	10856461				RB198			
SRX5320973	2019-02-01 02:17:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517197	SRP183116	PRJNA518730	518730	SRS4316748	SAMN10856468	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195901	10856468				RB202			
SRX5320974	2019-02-01 02:18:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517196	SRP183116	PRJNA518730	518730	SRS4316749	SAMN10856467	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195902	10856467				RB198			
SRX5320975	2019-02-01 02:17:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517195	SRP183116	PRJNA518730	518730	SRS4316750	SAMN10856466	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195903	10856466				RB202			
SRX5320976	2019-02-01 02:16:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517194	SRP183116	PRJNA518730	518730	SRS4316752	SAMN10856465	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195904	10856465				RB198			
SRX5320977	2019-02-01 02:17:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517193	SRP183116	PRJNA518730	518730	SRS4316751	SAMN10856470	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195905	10856470				RB204			
SRX5320978	2019-02-01 02:18:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517192	SRP183116	PRJNA518730	518730	SRS4316753	SAMN10856469	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195906	10856469				RB200			
SRX5320983	2019-02-01 02:16:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517187	SRP183116	PRJNA518730	518730	SRS4316758	SAMN10856532	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195911	10856532				RB205			
SRX5320984	2019-02-01 02:17:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517186	SRP183116	PRJNA518730	518730	SRS4316759	SAMN10856539	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195912	10856539				RB197			
SRX5320985	2019-02-01 02:17:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517185	SRP183116	PRJNA518730	518730	SRS4316760	SAMN10856540	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195913	10856540				RB201			
SRX5321033	2019-02-01 02:20:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517561	SRP183116	PRJNA518730	518730	SRS4316808	SAMN10856511	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195961	10856511				RB197			
SRX5321034	2019-02-01 02:20:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517560	SRP183116	PRJNA518730	518730	SRS4316809	SAMN10856512	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195962	10856512				RB201			
SRX5321035	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517559	SRP183116	PRJNA518730	518730	SRS4316810	SAMN10856513	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195963	10856513				RB197			
SRX5321037	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517557	SRP183116	PRJNA518730	518730	SRS4316813	SAMN10856515	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195965	10856515				RB197			
SRX5321038	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517556	SRP183116	PRJNA518730	518730	SRS4316812	SAMN10856516	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195966	10856516				RB201			
SRX5321039	2019-02-01 02:18:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517555	SRP183116	PRJNA518730	518730	SRS4316814	SAMN10856517	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195967	10856517				RB197			
SRX5321040	2019-02-01 02:20:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517554	SRP183116	PRJNA518730	518730	SRS4316816	SAMN10856518	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195968	10856518				RB205			
SRX5321041	2019-02-01 02:18:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517553	SRP183116	PRJNA518730	518730	SRS4316815	SAMN10856519	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195969	10856519				RB197			
SRX5321042	2019-02-01 02:18:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517552	SRP183116	PRJNA518730	518730	SRS4316817	SAMN10856520	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195970	10856520				RB205			
SRX5321043	2019-02-01 02:20:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517551	SRP183116	PRJNA518730	518730	SRS4316818	SAMN10856544	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195971	10856544				RB201			
SRX5321044	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517550	SRP183116	PRJNA518730	518730	SRS4316819	SAMN10856543	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7195972	10856543				RB197			
SRX5321083	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517511	SRP183116	PRJNA518730	518730	SRS4316858	SAMN10856526	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196011	10856526				RB205			
SRX5321084	2019-02-01 02:18:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517510	SRP183116	PRJNA518730	518730	SRS4316859	SAMN10856525	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196012	10856525				RB197			
SRX5321085	2019-02-01 02:20:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517509	SRP183116	PRJNA518730	518730	SRS4316860	SAMN10856528	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196013	10856528				RB205			
SRX5321086	2019-02-01 02:20:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517508	SRP183116	PRJNA518730	518730	SRS4316861	SAMN10856527	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196014	10856527				RB197			
SRX5321087	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517507	SRP183116	PRJNA518730	518730	SRS4316862	SAMN10856522	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196015	10856522				RB205			
SRX5321088	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517506	SRP183116	PRJNA518730	518730	SRS4316863	SAMN10856521	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196016	10856521				RB197			
SRX5321089	2019-02-01 02:25:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517505	SRP183116	PRJNA518730	518730	SRS4316864	SAMN10856524	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196017	10856524				RB205			
SRX5321090	2019-02-01 02:20:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517504	SRP183116	PRJNA518730	518730	SRS4316865	SAMN10856523	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196018	10856523				RB197			
SRX5321091	2019-02-01 02:20:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517503	SRP183116	PRJNA518730	518730	SRS4316866	SAMN10856530	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196019	10856530				RB205			
SRX5321092	2019-02-01 02:20:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517502	SRP183116	PRJNA518730	518730	SRS4316867	SAMN10856529	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196020	10856529				RB197			
SRX5321093	2019-02-01 02:17:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517501	SRP183116	PRJNA518730	518730	SRS4316868	SAMN10856504	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196021	10856504				RB201			
SRX5321094	2019-02-01 02:18:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517500	SRP183116	PRJNA518730	518730	SRS4316869	SAMN10856503	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196022	10856503				RB197			
SRX5321116	2019-02-01 02:26:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517478	SRP183116	PRJNA518730	518730	SRS4316891	SAMN10856508	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196044	10856508				RB201			
SRX5321117	2019-02-01 02:26:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517477	SRP183116	PRJNA518730	518730	SRS4316892	SAMN10856507	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196045	10856507				RB197			
SRX5321118	2019-02-01 02:25:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517476	SRP183116	PRJNA518730	518730	SRS4316893	SAMN10856506	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196046	10856506				RB201			
SRX5321119	2019-02-01 02:24:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517475	SRP183116	PRJNA518730	518730	SRS4316894	SAMN10856505	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196047	10856505				RB197			
SRX5321122	2019-02-01 02:18:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517472	SRP183116	PRJNA518730	518730	SRS4316895	SAMN10856502	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196050	10856502				RB201			
SRX5321123	2019-02-01 02:17:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8517471	SRP183116	PRJNA518730	518730	SRS4316898	SAMN10856501	SRA842608	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BROAD INSTITUTE OF MIT AND HARVARD	0	0	7196051	10856501				RB197			
SRX5865479	2020-08-03 17:04:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR9090326	SRP198895	PRJNA543751	543751	SRS4788841	SAMN11775939	SRA888274	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7878220	11775939	GSE131451	GSM3780794		6772166			
SRX5865480	2020-08-03 17:04:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR9090327	SRP198895	PRJNA543751	543751	SRS4788842	SAMN11775938	SRA888274	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7878221	11775938	GSE131451	GSM3780795		6772166			
SRX5865481	2020-08-03 17:04:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR9090328	SRP198895	PRJNA543751	543751	SRS4788843	SAMN11775937	SRA888274	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7878222	11775937	GSE131451	GSM3780796		6772166			
SRX5865482	2020-08-03 17:04:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR9090329	SRP198895	PRJNA543751	543751	SRS4788844	SAMN11775936	SRA888274	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7878223	11775936	GSE131451	GSM3780797		6772166			
SRX5865483	2020-08-03 17:04:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR9090330	SRP198895	PRJNA543751	543751	SRS4788845	SAMN11775935	SRA888274	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7878224	11775935	GSE131451	GSM3780798		6772166			
SRX5865484	2020-08-03 17:04:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR9090331	SRP198895	PRJNA543751	543751	SRS4788846	SAMN11775934	SRA888274	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7878225	11775934	GSE131451	GSM3780799		6772166			
SRX5873209	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098251	SRP199023	PRJNA543935	543935	SRS4796270	SAMN11791690	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885972	11791690				Acinetobacter baumannii SDF			
SRX5873210	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098250	SRP199023	PRJNA543935	543935	SRS4796271	SAMN11791689	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885973	11791689				Acinetobacter baumannii SDF			
SRX5873219	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098241	SRP199023	PRJNA543935	543935	SRS4796280	SAMN11791688	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885982	11791688				Acinetobacter baumannii SDF			
SRX5873220	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098240	SRP199023	PRJNA543935	543935	SRS4796281	SAMN11791687	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885983	11791687				Acinetobacter baumannii SDF			
SRX5873221	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098239	SRP199023	PRJNA543935	543935	SRS4796282	SAMN11791680	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885984	11791680				Acinetobacter baumannii SDF			
SRX5873222	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098238	SRP199023	PRJNA543935	543935	SRS4796283	SAMN11791679	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885985	11791679				Acinetobacter baumannii SDF			
SRX5873223	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098237	SRP199023	PRJNA543935	543935	SRS4796284	SAMN11791682	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885986	11791682				Acinetobacter baumannii SDF			
SRX5873224	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098236	SRP199023	PRJNA543935	543935	SRS4796285	SAMN11791681	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885987	11791681				Acinetobacter baumannii SDF			
SRX5873225	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098235	SRP199023	PRJNA543935	543935	SRS4796286	SAMN11791684	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885988	11791684				Acinetobacter baumannii SDF			
SRX5873226	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098234	SRP199023	PRJNA543935	543935	SRS4796287	SAMN11791683	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885989	11791683				Acinetobacter baumannii SDF			
SRX5873227	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098233	SRP199023	PRJNA543935	543935	SRS4796288	SAMN11791686	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885990	11791686				Acinetobacter baumannii SDF			
SRX5873228	2020-06-01 00:01:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9098232	SRP199023	PRJNA543935	543935	SRS4796289	SAMN11791685	SRA888866	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC		INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY	0	0	7885991	11791685				Acinetobacter baumannii SDF			
SRX591254	2015-06-11 23:33:33	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1380973	SRP043135	PRJNA252540	252540	SRS634814	SAMN02851168	SRA170120	RNA-Seq	cDNA	TRANSCRIPTOMIC		SUNGKYUNKWAN UNIVERSITY	0	0	837804	2851168				06AC-179	ST92		
SRX591774	2014-06-13 05:15:55	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR1382102	SRP020922	PRJNA191863	191863	SRS635016	SAMN02851312	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	0	0	838390	2851312				ATCC 17978			
SRX591861	2014-06-13 05:15:55	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR1382189	SRP020922	PRJNA191863	191863	SRS635100	SAMN02851313	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	0	0	838477	2851313				ATCC 17978			
SRX591862	2014-06-13 06:09:13	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR1382190	SRP020922	PRJNA191863	191863	SRS635101	SAMN02851425	SRA068114	RNA-Seq	unspecified	TRANSCRIPTOMIC		CENTER FOR ASTROBIOLOGY INTA-CSIC	0	0	838478	2851425				ATCC 17978			
SRX5930997	2019-11-01 16:18:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9157919	SRP199829	PRJNA545412	545412	SRS4844206	SAMN11891238	SRA891917	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7959578	11891238	GSE131943	GSM3831338		AB5075-UW			
SRX5930998	2019-11-01 16:18:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9157920	SRP199829	PRJNA545412	545412	SRS4844207	SAMN11891237	SRA891917	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7959579	11891237	GSE131943	GSM3831339		AB5075-UW			
SRX5930999	2019-11-01 16:18:13	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR9157921	SRP199829	PRJNA545412	545412	SRS4844208	SAMN11891236	SRA891917	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7959580	11891236	GSE131943	GSM3831340		AB5075-UW			
